start,end,today,note,org,org_other,org_base_reach,org_base_other,state,county,location_label,marketplace,direct,direct_gps,_direct_gps_latitude,_direct_gps_longitude,_direct_gps_altitude,_direct_gps_precision,direct_gps_latitude,direct_gps_longitude,indirect_gps_note,indirect_gps_latitude,indirect_gps_longitude,indirect_gps_check,indirect_gps_precision,indirect_gps_settlement,coordinates,lat,lon,type,size,wholesaler,marketday,marketday_when,marketday_when.dont_know,marketday_when.Monday,marketday_when.Tuesday,marketday_when.Wednesday,marketday_when.Thursday,marketday_when.Friday,marketday_when.Saturday,marketday_when.Sunday,currency,currency.dont_know,currency.SSP,currency.SDG,currency.ETB,currency.UGX,currency.KES,currency.CDF,currency.XAF,transport,transport.dont_know,transport.truck,transport.car,transport.boda,transport.bicycle,transport.tractor,transport.boat,transport.canoe,transport.airplane,transport.donkey,transport.people,transport.other,transport_other,availability_food,availability_food.dont_know,availability_food.none,availability_food.cereals,availability_food.pulses,availability_food.sugar,availability_food.cooking_oil,availability_food.vegetables,availability_food.fruit,availability_food.meat,availability_food.fish,availability_food.milk,availability_food.wild,availability_nfi,availability_nfi.dont_know,availability_nfi.none,availability_nfi.wash,availability_nfi.cooking,availability_nfi.firewood_charcoal,availability_nfi.tools,availability_nfi.seeds,availability_nfi.livestock,availability_nfi.construction,availability_nfi.clothing,availability_nfi.fuel,availability_nfi.medicine,availability_nfi.phone_credit,functionality_wet,score,comments,_id,_uuid,_submission_time,_validation_status,_index,Currently functional,Dot size,supply.dry,supply.dry.1,supply.dry.2,supply.dry.3,supply.wet,supply.wet.1,supply.wet.2,supply.wet.3,size_dry,size_wet
2020-01-10T13:30:40.333+03,2020-01-10T13:35:46.206+03,2020-01-10,,reach,,Yambio,,WesternEquatoria,Tambura,Mabenge,Mabenge market,no,,,,,,,,,5.46489,27.28126,yes,rough_estimate,GbatanzereTambura,"5.46489, 27.28126",5.46489,27.28126,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses vegetables fruit meat fish wild,0,0,1,1,0,0,1,1,1,1,0,1,wash seeds,0,0,1,0,0,0,1,0,0,0,0,0,0,yes_limited,relatively_sure,,80506860,953c1368-8c16-4c07-8aac-946626627771,2020-01-10T12:04:38,,242,,0.75,"Source Yubu, Tambura",Source Yubu,Tambura,,"Source Yubu, Tambura",Source Yubu,Tambura,,,
2020-01-10T14:26:49.875+03,2020-01-10T14:30:57.928+03,2020-01-10,,reach,,Yambio,,WesternEquatoria,Tambura,Magburu,Magburu market,no,,,,,,,,,5.65466,27.50439,yes,rough_estimate,Maringi_2Tambura,"5.65466, 27.50439",5.65466,27.50439,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar vegetables fruit meat fish wild,0,0,1,1,1,0,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_limited,very_sure,,80506890,f4f79a35-07ed-475c-ae9f-8e29b2b52904,2020-01-10T12:04:53,,254,,0.75,Tambura,Tambura,,,Tambura,Tambura,,,,
2020-01-10T13:15:58.015+03,2020-01-10T13:19:36.390+03,2020-01-10,,reach,,Yambio,,WesternEquatoria,Tambura,Mapuse,Mapuse market,no,,,,,,,,,5.73067,27.54361,yes,rough_estimate,Maringi_1Tambura,"5.73067, 27.54361",5.73067,27.54361,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,bicycle,0,0,0,0,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil fruit meat fish wild,0,0,1,1,1,1,0,1,1,1,0,1,wash seeds,0,0,1,0,0,0,1,0,0,0,0,0,0,yes_limited,relatively_sure,,80506849,6c8ff710-9823-4a90-8b96-4044bfbf3ac1,2020-01-10T12:04:32,,238,,0.75,"Tambura, Source Yubu",Tambura,Source Yubu,,"Tambura, Source Yubu",Tambura,Source Yubu,,,
2020-01-10T14:08:04.610+03,2020-01-10T14:11:46.791+03,2020-01-10,,reach,,Yambio,,WesternEquatoria,Tambura,Mupoi,Mupoi market,no,,,,,,,,,5.46768,27.66154,yes,exact,Mongu_(Missiya)Tambura,"5.46768, 27.66154",5.46768,27.66154,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar vegetables fruit meat fish wild,0,0,1,1,1,0,1,1,1,1,0,1,wash seeds livestock fuel,0,0,1,0,0,0,1,1,0,0,1,0,0,yes_limited,relatively_sure,,80506878,3c3673b8-aa4a-4991-905b-53caafb6a525,2020-01-10T12:04:47,,249,,0.75,"Tambura, Yambio",Tambura,Yambio,,"Tambura, Yambio",Tambura,Yambio,,,
2020-01-10T13:39:55.860+03,2020-01-10T13:44:07.872+03,2020-01-10,,reach,,Yambio,,WesternEquatoria,Tambura,Ngboko,Ngboko market,no,,,,,,,,,5.39491,27.30022,yes,exact,Ngboko_West_(South)Tambura,"5.39491, 27.30022",5.39491,27.30022,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock medicine,0,0,1,0,0,0,1,1,0,0,0,1,0,yes_limited,very_sure,,80506864,127ddf0e-25ee-497b-a743-c9a72ef2a70a,2020-01-10T12:04:40,,244,,0.75,"Tambura, Source Yubu",Tambura,Source Yubu,,"Tambura, Source Yubu",Tambura,Source Yubu,,,
2020-01-10T14:03:57.379+03,2020-01-10T14:08:01.627+03,2020-01-10,,reach,,Yambio,,WesternEquatoria,Tambura,Nzama,Nzama market,no,,,,,,,,,5.60922,27.51205,yes,rough_estimate,DingissaTambura,"5.60922, 27.51205",5.60922,27.51205,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses sugar vegetables fruit fish wild,0,0,1,1,1,0,1,1,0,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_limited,relatively_sure,,80506874,08a4e273-3938-4361-b94e-1c0ce1ade816,2020-01-10T12:04:46,,248,,0.75,"Tambura, Yambio",Tambura,Yambio,,"Tambura, Yambio",Tambura,Yambio,,,
2020-01-10T13:44:11.197+03,2020-01-10T13:50:16.917+03,2020-01-10,,reach,,Yambio,,WesternEquatoria,Tambura,Source Yubo,Source Yubo market,no,,,,,,,,,5.38781,27.25389,yes,exact,GbuzuruTambura,"5.38781, 27.25389",5.38781,27.25389,permanent,16_50,yes,no,,,,,,,,,,SSP XAF,0,1,0,0,0,0,0,1,truck car boda bicycle,0,1,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine,0,0,1,1,1,1,1,1,1,1,1,1,0,yes,very_sure,,80506867,621c8d15-b15c-4a1d-9d7e-ec2b7e199c66,2020-01-10T12:04:42,,245,,1.25,"Tambura, Ezo, Yambio, CAR",Tambura,Ezo,Yambio,"Tambura, Ezo, Yambio, CAR",Tambura,Ezo,Yambio,,
2020-01-10T13:01:44.132+03,2020-01-10T13:07:36.766+03,2020-01-10,,reach,,Yambio,,WesternEquatoria,Tambura,Tambura Town,Tambura market,no,,,,,,,,,5.60381,27.46839,yes,exact,AndayaTambura,"5.60381, 27.46839",5.60381,27.46839,permanent,201_500,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car boda bicycle,0,1,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,,80506843,4866c8b1-ea9f-4f9e-8eca-0ed137b47cde,2020-01-10T12:04:30,,236,,2.5,"Yambio, Wau, Juba, Uganda, CAR",Yambio,Wau,Juba,"Yambio, Wau, Juba, Uganda, CAR",Yambio,Wau,Juba,,
2020-01-10T14:24:03.529+03,2020-01-10T14:26:47.130+03,2020-01-10,,reach,,Yambio,,WesternEquatoria,Tambura,Zangia,Nabanga market,no,,,,,,,,,5.58314,27.54996,yes,exact,Senenguse_1Tambura,"5.58314, 27.54996",5.58314,27.54996,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals pulses cooking_oil vegetables fruit fish wild,0,0,1,1,0,1,1,1,0,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_limited,very_sure,,80506886,795020bd-b09d-4fae-83a7-dd5e0995a892,2020-01-10T12:04:52,,253,,0.75,Tambura,Tambura,,,Tambura,Tambura,,,,
2020-01-10T11:54:20.692+03,2020-01-10T12:35:25.801+03,2020-01-10,,reach,,Juba,,CentralEquatoria,Terekeka,Gemeiza,Gemeiza market,no,,,,,,,,,5.68016,31.79817,yes,exact,AjutTerekeka,"5.68016, 31.79817",5.68016,31.79817,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car bicycle boat people,0,1,1,0,1,0,1,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash firewood_charcoal seeds livestock construction clothing medicine phone_credit,0,0,1,0,1,0,1,1,1,1,0,1,1,yes_reduced,relatively_sure,,80508930,e4027cf2-79d4-4f5f-8d12-fd8f061ad68e,2020-01-10T12:30:41,,281,,0.75,Juba,Juba,,,Juba,Juba,,,,
2020-01-10T14:37:16.651+03,2020-01-10T14:49:13.656+03,2020-01-10,,reach,,Juba,,CentralEquatoria,Terekeka,Mejiki,Mejiki market,no,,,,,,,,,5.72148,30.8357,yes,exact,NyokuronTerekeka,"5.72148, 30.8357",5.72148,30.8357,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash livestock,0,0,1,0,0,0,0,1,0,0,0,0,0,yes_reduced,relatively_sure,,80508933,346806be-5cc2-48cf-a570-49bd27d7a994,2020-01-10T12:30:43,,283,,0.75,Juba,Juba,,,Juba,Juba,,,,
2020-01-10T10:46:59.540+03,2020-01-10T11:29:34.808+03,2020-01-10,,reach,,Juba,,CentralEquatoria,Terekeka,Tali,Tali market,no,,,,,,,,,5.89358,30.77689,yes,exact,NPA_settlementTerekeka,"5.89358, 30.77689",5.89358,30.77689,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car boda bicycle people,0,1,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash firewood_charcoal seeds livestock construction clothing fuel medicine phone_credit,0,0,1,0,1,0,1,1,1,1,1,1,1,yes_limited,relatively_sure,"-During wet seasons supply of commodities to Tali market reduce so much due to bad roads.
-Of the wash items, mosquito nets were said to be unavailable in Tali market .
",80508924,e905e4b4-72ef-4b89-b3f0-5fb53ec607c8,2020-01-10T12:30:38,,278,,1.25,Juba,Juba,,,Juba,Juba,,,,
2020-01-10T11:30:32.886+03,2020-01-10T11:53:16.829+03,2020-01-10,,reach,,Juba,,CentralEquatoria,Terekeka,Terekeka Town,Terekeka Town market,no,,,,,,,,,5.42022,31.73219,yes,exact,WasatTerekeka,"5.42022, 31.73219",5.42022,31.73219,permanent,51_100,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car bicycle people,0,1,1,0,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish milk wild,0,0,1,1,1,1,1,1,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,relatively_sure,,80508928,6a9c73a2-dcbb-45c0-b359-43928cc2b4de,2020-01-10T12:30:41,,279,,1.5,Juba,Juba,,,Juba,Juba,,,,
2020-01-10T12:39:18.824+03,2020-01-10T14:30:52.071+03,2020-01-10,,reach,,Juba,,CentralEquatoria,Terekeka,Tombek,Tombek market,no,,,,,,,,,5.80108,31.78944,yes,exact,WayatokoTerekeka,"5.80108, 31.78944",5.80108,31.78944,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash firewood_charcoal livestock construction,0,0,1,0,1,0,0,1,1,0,0,0,0,yes_reduced,relatively_sure,,80508931,e96de1d3-69d1-485b-9c60-6d7605c56733,2020-01-10T12:30:42,,282,,0.75,Juba,Juba,,,Juba,Juba,,,,
2020-01-13T10:58:18.401Z,2020-01-13T11:04:33.197Z,2020-01-13,,reach,,Wau,,Warrap,TonjEast,Langchok,Kachuat market ,no,,,,,,,,,7.93362,29.15866,yes,exact,Makuei_justTonjEast,"7.93362, 29.15866",7.93362,29.15866,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals sugar cooking_oil fish milk,0,0,1,0,1,1,0,0,0,1,1,0,wash livestock construction clothing fuel medicine,0,0,1,0,0,0,0,1,1,1,1,1,0,yes_reduced,very_sure,The correct name of closet settlement is makuei joth but misspelled as makuei just in the list of settlements. ,80808204,e729e066-916f-4032-a4cc-854f7862402a,2020-01-13T13:47:14,,765,yes,1.25,"Romic, Thiet, Tonj",Romic,Thiet,Tonj,Romic,Romic,,,,
2020-01-13T11:12:06.116Z,2020-01-13T11:18:07.848Z,2020-01-13,,reach,,Wau,,Warrap,TonjEast,Ngap Agok,NgakAgok market ,no,,,,,,,,,7.91056,29.08477,yes,exact,KogjakTonjEast,"7.91056, 29.08477",7.91056,29.08477,permanent,16_50,no,dont_know,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil meat fish milk,0,0,1,1,1,1,0,0,1,1,1,0,wash cooking livestock construction clothing fuel medicine,0,0,1,1,0,0,0,1,1,1,1,1,0,yes_reduced,very_sure,,80808380,977e0ea0-c138-4d73-b5df-fa498375e2c9,2020-01-13T13:48:01,,767,yes,1.25,"Tonj, Thiet, Warrap, Wau, Kuajok",Tonj,Thiet,Warrap,"Thiet, Tonj",Thiet,Tonj,,,
2020-01-13T10:53:25.925Z,2020-01-13T10:57:03.878Z,2020-01-13,,reach,,Wau,,Warrap,TonjEast,Romic,Romic market ,no,,,,,,,,,7.96728,29.2613,yes,exact,Wun_ChueiTonjEast,"7.96728, 29.26130",7.96728,29.2613,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,truck car boda bicycle people,0,1,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash cooking firewood_charcoal livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,0,0,1,1,1,1,1,1,yes_reduced,very_sure,,80808125,0a9d7030-6068-4872-acc4-070f7a13dbc3,2020-01-13T13:46:47,,764,yes,1.25,"Tonj, Thiet, Warrap, Wau, Kuajok",Tonj,Thiet,Warrap,"Thiet, Tonj",Thiet,Tonj,,,
2020-01-13T11:04:44.098Z,2020-01-13T11:12:02.456Z,2020-01-13,,reach,,Wau,,Warrap,TonjEast,Wunlit,Wunlit market ,no,,,,,,,,,7.91285,29.22497,yes,exact,AbiyeiTonjEast,"7.91285, 29.22497",7.91285,29.22497,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil meat fish milk,0,0,1,1,1,1,0,0,1,1,1,0,wash cooking seeds livestock construction clothing fuel medicine,0,0,1,1,0,0,1,1,1,1,1,1,0,yes_limited,relatively_sure,,80808304,0d29f635-8da5-49a9-83a7-36e58330b1e4,2020-01-13T13:47:40,,766,yes,1.25,"Ngap Agok, Romic, Tonj",Ngap Agok,Romic,Tonj,"Ngap Agok, Romic",Ngap Agok,Romic,,,
2020-01-13T09:54:10.095Z,2020-01-13T09:57:11.519Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Akop,Akop market ,no,,,,,,,,,8.34881,29.0803,yes,exact,Athieng_PuolTonjNorth,"8.34881, 29.08030",8.34881,29.0803,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine,0,0,1,1,1,1,1,1,1,1,1,1,0,yes,very_sure,,80797484,9e6fb6f2-6e1f-4f43-b3ba-49e033f0dd28,2020-01-13T12:45:18,,724,yes,1.25,"Warrap, Wau, Marial Lou",Warrap,Wau,Marial Lou,"Warrap, Wau, Marial Lou",Warrap,Wau,Marial Lou,,
2020-01-13T09:40:57.063Z,2020-01-13T09:44:36.507Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Alabek,Alabek market ,no,,,,,,,,,8.51834,28.92252,yes,exact,BuolTonjNorth,"8.51834, 28.92252",8.51834,28.92252,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda people,0,0,1,1,0,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fish,0,0,1,1,1,1,1,0,0,1,0,0,wash cooking firewood_charcoal seeds livestock construction clothing fuel medicine,0,0,1,1,1,0,1,1,1,1,1,1,0,yes_reduced,very_sure,,80797429,c7bcedad-06f5-4581-8d6b-ecbbd032c271,2020-01-13T12:44:58,,722,yes,1.25,"Warrap, Wau, Kuajok",Warrap,Wau,Kuajok,,,,,,
2020-01-13T09:35:41.979Z,2020-01-13T09:40:51.655Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Aliek,Aliek market ,no,,,,,,,,,8.3379,28.72012,yes,exact,RorkouTonjNorth,"8.3379, 28.72012",8.3379,28.72012,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fish,0,0,1,1,1,1,1,0,0,1,0,0,wash cooking livestock construction clothing fuel medicine,0,0,1,1,0,0,0,1,1,1,1,1,0,yes_reduced,very_sure,,80797397,efa7033a-bd1c-420a-9016-e245e0934684,2020-01-13T12:44:46,,721,yes,1.25,"Warrap, Wau, Liethnom, Kuajok",Warrap,Wau,Liethnom,Lietnhom,Lietnhom,,,,
2020-01-13T09:25:11.301Z,2020-01-13T09:30:17.964Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Awul,Awul market ,no,,,,,,,,,8.18645,28.73734,yes,exact,GadeinTonjNorth,"8.18645, 28.73734",8.18645,28.73734,permanent,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals,0,0,1,0,0,0,0,0,0,0,0,0,wash construction phone_credit,0,0,1,0,0,0,0,0,1,0,0,0,1,yes_limited,very_sure,,80797366,f4e2bb78-5789-4cc5-9d44-050674c5b7a6,2020-01-13T12:44:32,,720,yes,0.75,"Warrap, Wau, Kuajok",Warrap,Wau,Kuajok,"Warrap, Wau",Warrap,Wau,,,
2020-01-13T10:08:36.389Z,2020-01-13T10:13:13.573Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Kirrik,Kirrik market ,no,,,,,,,,,7.88309,28.81786,yes,exact,AthouweiTonjNorth,"7.88309, 28.81786",7.88309,28.81786,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,bicycle people,0,0,0,0,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil meat fish milk,0,0,1,1,1,1,0,0,1,1,1,0,wash construction clothing fuel medicine,0,0,1,0,0,0,0,0,1,1,1,1,0,yes_limited,very_sure,,80797655,93f6ec86-dbb2-47b1-80ca-389f7f009319,2020-01-13T12:46:19,,731,yes,1.25,"Warrap, Thiet, Marial Lou, Pagol",Warrap,Thiet,Marial Lou,"Pagol, Marial Lou, Thiet",Pagol,Marial Lou,Thiet,,
2020-01-13T11:35:16.541Z,2020-01-13T11:43:15.414Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Lurcuk,Lurcuk market ,no,,,,,,,,,7.83268,28.45626,yes,exact,AnyonTonjNorth,"7.83268, 28.45626",7.83268,28.45626,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash firewood_charcoal tools livestock construction clothing fuel medicine,0,0,1,0,1,1,0,1,1,1,1,1,0,yes_reduced,very_sure,,80808459,463c7a2d-f7ec-436d-b519-77189d8032c6,2020-01-13T13:48:59,,769,yes,1.25,"Warrap, Wau, Thiet",Warrap,Wau,Thiet,"Warrap, Wau, Thiet",Warrap,Wau,Thiet,,
2020-01-13T09:49:01.879Z,2020-01-13T09:53:57.132Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Majak,Majak market ,no,,,,,,,,,8.63823,28.86277,yes,exact,PaleipinTonjNorth,"8.63823, 28.86277",8.63823,28.86277,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash tools seeds livestock construction clothing medicine,0,0,1,0,0,1,1,1,1,1,0,1,0,yes_reduced,very_sure,The correct name of closest settlement to majak is paliepiny,80797464,7c2c7fdd-0252-4101-99bf-f5d4ea731dea,2020-01-13T12:45:09,,723,yes,1.25,"Alabek, Warrap, Wau",Alabek,Warrap,Wau,Alabek,Alabek,,,,
2020-01-13T11:43:19.902Z,2020-01-13T11:49:11.758Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Majok,Majok market ,no,,,,,,,,,7.73339,28.43299,yes,exact,AwarjokTonjNorth,"7.73339, 28.43299",7.73339,28.43299,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash cooking firewood_charcoal seeds livestock construction clothing fuel medicine,0,0,1,1,1,0,1,1,1,1,1,1,0,yes_reduced,very_sure,,80808503,a14c1c61-0f71-4063-86d7-9dbb0be2db79,2020-01-13T13:49:31,,770,yes,1.25,"Warrap, Wau, Thiet",Warrap,Wau,Thiet,"Warrap, Wau, Thiet",Warrap,Wau,Thiet,,
2020-01-13T09:11:05.110Z,2020-01-13T09:19:17.614Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Manaloor,Manaloor market ,no,,,,,,,,,7.92462,28.45531,yes,exact,AnyemTonjNorth,"7.92462, 28.45531",7.92462,28.45531,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle,0,0,0,1,1,0,0,0,0,0,0,0,,cereals sugar cooking_oil vegetables fish,0,0,1,0,1,1,1,0,0,1,0,0,wash firewood_charcoal livestock construction clothing fuel medicine phone_credit,0,0,1,0,1,0,0,1,1,1,1,1,1,yes_limited,very_sure,The market name is misspelled. The correct name is manaloor,80797323,2f403b59-8f94-438c-8531-41cfad48ab30,2020-01-13T12:44:08,,718,yes,1.25,"Warrap, Wau",Warrap,Wau,,"Warrap, Wau",Warrap,Wau,,,
2020-01-13T11:18:10.601Z,2020-01-13T11:30:02.554Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Marial Abouk,Farak-sika market ,no,,,,,,,,,7.9004,28.44385,yes,exact,NyorTonjNorth,"7.90040, 28.44385",7.9004,28.44385,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash firewood_charcoal tools livestock construction clothing fuel medicine phone_credit,0,0,1,0,1,1,0,1,1,1,1,1,1,yes,very_sure,Correction: Malou is misplaced in the position of Farak-sika Abuok market while malou is abit far from it.,80808413,43b9412a-5963-4089-a3d2-c2345c1490f5,2020-01-13T13:48:26,,768,yes,1.25,"Warrap, Wau",Warrap,Wau,,"Warrap, Wau",Warrap,Wau,,,
2020-01-13T09:57:16.445Z,2020-01-13T10:00:41.999Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Marial-lou,Marial-lou market ,no,,,,,,,,,8.02003,29.18379,yes,exact,AyolTonjNorth,"8.02003, 29.18379",8.02003,29.18379,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals sugar cooking_oil vegetables meat fish milk,0,0,1,0,1,1,1,0,1,1,1,0,wash livestock construction clothing fuel medicine phone_credit,0,0,1,0,0,0,0,1,1,1,1,1,1,yes_limited,very_sure,,80797516,5da6f268-5171-48ee-9d5a-36f222030faa,2020-01-13T12:45:28,,725,yes,1.25,"Romic, Thiet, Tonj",Romic,Thiet,Tonj,Romic,Romic,,,,
2020-01-13T11:49:14.844Z,2020-01-13T11:57:26.304Z,2020-01-13,,reach,,Wau,,Warrap,TonjNorth,Pagakdit,Pagakdit market ,no,,,,,,,,,7.99245,28.49932,yes,exact,PayitengTonjNorth,"7.99245, 28.49932",7.99245,28.49932,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash firewood_charcoal seeds livestock construction clothing fuel medicine,0,0,1,0,1,0,1,1,1,1,1,1,0,yes_reduced,very_sure,,80808544,f7ac9352-2d42-42c0-8237-2b606357a7a6,2020-01-13T13:50:02,,771,yes,1.25,"Warrap, Wau",Warrap,Wau,,"Warrap, Wau",Warrap,Wau,,,
